MatchType;MatchValue;IDE;Target;Publisher;ExtensionId;DisplayName;LatestVersion;InstallCount;AverageRating;RatingCount;MarketplaceTags;MarketplaceUrl
Tag;llm;VSCode;Microsoft.VisualStudio.Code;APEXE3;a3code;A3Code;0.15.963;35;5;2;;https://marketplace.visualstudio.com/items?itemName=APEXE3.a3code
Category;AI;VSCode;Microsoft.VisualStudio.Code;AProduleSystemsPvtLtd;mockflow-wireframepro;MockFlow WireframePro;1.0.4;237;5;1;;https://marketplace.visualstudio.com/items?itemName=AProduleSystemsPvtLtd.mockflow-wireframepro
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ASDevSolutions;autobrand-vscode;AutoBrand - GitHub Brand Assistant;1.0.0;;;;;https://marketplace.visualstudio.com/items?itemName=ASDevSolutions.autobrand-vscode
Category;AI;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Tag;claude;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Tag;llama;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;aics-copilot;AICS Copilot;0.13.5;117;;;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.aics-copilot
Category;AI;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;claude;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;llama;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;ASUS-AICS;xhis-copilot;xHIS Copilot;0.11.0;150;5;1;;https://marketplace.visualstudio.com/items?itemName=ASUS-AICS.xhis-copilot
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ATCP;atcp;ATCP;2.1.0;173;;;;https://marketplace.visualstudio.com/items?itemName=ATCP.atcp
Category;AI;VSCode;Microsoft.VisualStudio.Code;ATLA;atla-ollama;ATLA Code;0.0.6;23;;;;https://marketplace.visualstudio.com/items?itemName=ATLA.atla-ollama
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AakashBist;code-backtrack;Code Backtrack;0.1.0;10;5;1;;https://marketplace.visualstudio.com/items?itemName=AakashBist.code-backtrack
Tag;llm;VSCode;Microsoft.VisualStudio.Code;AakashBist;code-backtrack;Code Backtrack;0.1.0;10;5;1;;https://marketplace.visualstudio.com/items?itemName=AakashBist.code-backtrack
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AaronZhu;UnitCreator;Unit Test Creator (LLM);0.0.1;61;;;;https://marketplace.visualstudio.com/items?itemName=AaronZhu.UnitCreator
Tag;llm;VSCode;Microsoft.VisualStudio.Code;AaronZhu;UnitCreator;Unit Test Creator (LLM);0.0.1;61;;;;https://marketplace.visualstudio.com/items?itemName=AaronZhu.UnitCreator
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AbacusAI;abacusai-agent;Abacus AI Agent;0.0.1;303;;;;https://marketplace.visualstudio.com/items?itemName=AbacusAI.abacusai-agent
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AbbalochDev;abbalochdev-ai-code-companion;AI Code Companion - Personal;0.2.2;65;5;1;;https://marketplace.visualstudio.com/items?itemName=AbbalochDev.abbalochdev-ai-code-companion
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AbdulkaderSafi;clarif-ai;ClarifAI;0.0.2;14;5;1;;https://marketplace.visualstudio.com/items?itemName=AbdulkaderSafi.clarif-ai
Tag;llm;VSCode;Microsoft.VisualStudio.Code;AbdulkaderSafi;clarif-ai;ClarifAI;0.0.2;14;5;1;;https://marketplace.visualstudio.com/items?itemName=AbdulkaderSafi.clarif-ai
Tag;ollama;VSCode;Microsoft.VisualStudio.Code;AbdulkaderSafi;clarif-ai;ClarifAI;0.0.2;14;5;1;;https://marketplace.visualstudio.com/items?itemName=AbdulkaderSafi.clarif-ai
Category;AI;VSCode;Microsoft.VisualStudio.Code;AbhayRajSinghBhadauriya1;g1-editor;G1 Editor - AI Coding Agent;0.1.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AbhayRajSinghBhadauriya1.g1-editor
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AbhayRajSinghBhadauriya1;g1-editor;G1 Editor - AI Coding Agent;0.1.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AbhayRajSinghBhadauriya1.g1-editor
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;AbhayRajSinghBhadauriya1;g1-editor;G1 Editor - AI Coding Agent;0.1.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AbhayRajSinghBhadauriya1.g1-editor
Tag;claude;VSCode;Microsoft.VisualStudio.Code;AbhayRajSinghBhadauriya1;g1-editor;G1 Editor - AI Coding Agent;0.1.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AbhayRajSinghBhadauriya1.g1-editor
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AbhayRajSinghBhadauriya1;g1-editor;G1 Editor - AI Coding Agent;0.1.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AbhayRajSinghBhadauriya1.g1-editor
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AbhijithMahipalMalappuram;specster;Specster;1.1.0;15;5;1;;https://marketplace.visualstudio.com/items?itemName=AbhijithMahipalMalappuram.specster
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AbirDutta;ai-codebase-analyzer;AI Codebase Analyzer;1.1.4;22;;;;https://marketplace.visualstudio.com/items?itemName=AbirDutta.ai-codebase-analyzer
Category;AI;VSCode;Microsoft.VisualStudio.Code;AcidniLLC;ai-chat-cost-analyzer;ACCA - Acidni Chat Cost Analyzer;0.1.17;1;;;;https://marketplace.visualstudio.com/items?itemName=AcidniLLC.ai-chat-cost-analyzer
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AcidniLLC;ai-chat-cost-analyzer;ACCA - Acidni Chat Cost Analyzer;0.1.17;1;;;;https://marketplace.visualstudio.com/items?itemName=AcidniLLC.ai-chat-cost-analyzer
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AcidniLLC;ai-chat-cost-analyzer;ACCA - Acidni Chat Cost Analyzer;0.1.17;1;;;;https://marketplace.visualstudio.com/items?itemName=AcidniLLC.ai-chat-cost-analyzer
Category;AI;VSCode;Microsoft.VisualStudio.Code;AcidniLLC;copilot-chat-manager;ACCM - Acidni Copilot Chat Manager;0.1.27;19;;;;https://marketplace.visualstudio.com/items?itemName=AcidniLLC.copilot-chat-manager
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AcidniLLC;copilot-chat-manager;ACCM - Acidni Copilot Chat Manager;0.1.27;19;;;;https://marketplace.visualstudio.com/items?itemName=AcidniLLC.copilot-chat-manager
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AcidniLLC;copilot-chat-manager;ACCM - Acidni Copilot Chat Manager;0.1.27;19;;;;https://marketplace.visualstudio.com/items?itemName=AcidniLLC.copilot-chat-manager
Category;AI;VSCode;Microsoft.VisualStudio.Code;AdithyaMittapally;syntax-saint;Syntax Saint;1.0.4;378;5;2;;https://marketplace.visualstudio.com/items?itemName=AdithyaMittapally.syntax-saint
Category;AI;VSCode;Microsoft.VisualStudio.Code;Adityayadav;autoscript;AutoScript;0.0.6;33;5;1;;https://marketplace.visualstudio.com/items?itemName=Adityayadav.autoscript
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Adityayadav;autoscript;AutoScript;0.0.6;32;5;1;;https://marketplace.visualstudio.com/items?itemName=Adityayadav.autoscript
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Adityayadav;autoscript;AutoScript;0.0.6;33;5;1;;https://marketplace.visualstudio.com/items?itemName=Adityayadav.autoscript
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;Adityayadav;autoscript;AutoScript;0.0.6;33;5;1;;https://marketplace.visualstudio.com/items?itemName=Adityayadav.autoscript
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Adityayadav;autoscript;AutoScript;0.0.6;32;5;1;;https://marketplace.visualstudio.com/items?itemName=Adityayadav.autoscript
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AdrienTecher;enhance-me;Enhance Me;0.0.1;8256;;;;https://marketplace.visualstudio.com/items?itemName=AdrienTecher.enhance-me
Category;AI;VSCode;Microsoft.VisualStudio.Code;Adroitent;devalley;Devailey VSCode Assistant;0.0.3;9;;;;https://marketplace.visualstudio.com/items?itemName=Adroitent.devalley
Category;AI;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;92;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;92;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;92;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;92;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;91;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;ollama;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;92;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;openai;VSCode;Microsoft.VisualStudio.Code;Adronite;adronite-agent;Codistry;0.2.14;91;5;1;;https://marketplace.visualstudio.com/items?itemName=Adronite.adronite-agent
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AegisQ;owasp-cisa-security-scanner;OWASP CISA Security Scanner;0.2.0;117;;;;https://marketplace.visualstudio.com/items?itemName=AegisQ.owasp-cisa-security-scanner
Tag;llm;VSCode;Microsoft.VisualStudio.Code;AegisQ;owasp-cisa-security-scanner;OWASP CISA Security Scanner;0.2.0;117;;;;https://marketplace.visualstudio.com/items?itemName=AegisQ.owasp-cisa-security-scanner
Category;AI;VSCode;Microsoft.VisualStudio.Code;AeroCorp-Industries;aerocorp-ide-extension;AeroCorp IDE Extension;12.5.0;45;;;;https://marketplace.visualstudio.com/items?itemName=AeroCorp-Industries.aerocorp-ide-extension
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AeroCorp-Industries;aerocorp-ide-extension;AeroCorp IDE Extension;12.5.0;45;;;;https://marketplace.visualstudio.com/items?itemName=AeroCorp-Industries.aerocorp-ide-extension
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Aetheron;openrouter-performance-tester;OpenRouter Performance Tester (ORPT);1.1.1;89;;;;https://marketplace.visualstudio.com/items?itemName=Aetheron.openrouter-performance-tester
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Aetheron;openrouter-performance-tester;OpenRouter Performance Tester (ORPT);1.1.1;89;;;;https://marketplace.visualstudio.com/items?itemName=Aetheron.openrouter-performance-tester
Category;AI;VSCode;Microsoft.VisualStudio.Code;AgainstEntropy;gguf-viz;GGUF Visualizer;0.0.1;1101;5;2;;https://marketplace.visualstudio.com/items?itemName=AgainstEntropy.gguf-viz
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AgentLISA;agentlisa-vscode-extension;AgentLISA VSCode Extension;0.1.4;23;;;;https://marketplace.visualstudio.com/items?itemName=AgentLISA.agentlisa-vscode-extension
Tag;llm;VSCode;Microsoft.VisualStudio.Code;AgentLISA;agentlisa-vscode-extension;AgentLISA VSCode Extension;0.1.4;22;;;;https://marketplace.visualstudio.com/items?itemName=AgentLISA.agentlisa-vscode-extension
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AgentSmithy;agentsmithy;AgentSmithy VSCode;1.9.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AgentSmithy.agentsmithy
Tag;openai;VSCode;Microsoft.VisualStudio.Code;AgentSmithy;agentsmithy;AgentSmithy VSCode;1.9.0;5;;;;https://marketplace.visualstudio.com/items?itemName=AgentSmithy.agentsmithy
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AgentestingMIA;agentestingmia;🤖 AgentestingMIA v46.0.0 - Diagnóstico Ejecución;46.0.0;163;;;;https://marketplace.visualstudio.com/items?itemName=AgentestingMIA.agentestingmia
Tag;openai;VSCode;Microsoft.VisualStudio.Code;AgentestingMIA;agentestingmia;🤖 AgentestingMIA v46.0.0 - Diagnóstico Ejecución;46.0.0;163;;;;https://marketplace.visualstudio.com/items?itemName=AgentestingMIA.agentestingmia
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AgenticAnalytics;analysis-view-playground;Analysis View Playground;0.14.0;81;;;;https://marketplace.visualstudio.com/items?itemName=AgenticAnalytics.analysis-view-playground
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Agentity;mcp-audit-extension;MCP Audit;1.1.8;583;5;1;;https://marketplace.visualstudio.com/items?itemName=Agentity.mcp-audit-extension
Category;AI;VSCode;Microsoft.VisualStudio.Code;AhmedAttafii;clarityai;ClarityAI - Prompt Improver for Copilot;1.0.9;27;;;;https://marketplace.visualstudio.com/items?itemName=AhmedAttafii.clarityai
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AhmedAttafii;clarityai;ClarityAI - Prompt Improver for Copilot;1.0.9;27;;;;https://marketplace.visualstudio.com/items?itemName=AhmedAttafii.clarityai
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AhmedAttafii;clarityai;ClarityAI - Prompt Improver for Copilot;1.0.9;27;;;;https://marketplace.visualstudio.com/items?itemName=AhmedAttafii.clarityai
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AhmedSlem;secure-codee;SecureCodee;1.0.0;3;;;;https://marketplace.visualstudio.com/items?itemName=AhmedSlem.secure-codee
Category;AI;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;llama;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-continue;Ahrefs-Continue - In-House Coding Assistant;1.2.7;306;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-continue
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Ahrefs;ahrefs-copilotignore-vscode;Ahrefs - Copilot Ignore;0.1.6;49;;;;https://marketplace.visualstudio.com/items?itemName=Ahrefs.ahrefs-copilotignore-vscode
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AhsanRazaSheikh;ai-code-reviewer-buddy;AI Code Reviewer Buddy;1.0.0;8;;;;https://marketplace.visualstudio.com/items?itemName=AhsanRazaSheikh.ai-code-reviewer-buddy
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;AhsanRazaSheikh;ai-code-reviewer-buddy;AI Code Reviewer Buddy;1.0.0;8;;;;https://marketplace.visualstudio.com/items?itemName=AhsanRazaSheikh.ai-code-reviewer-buddy
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Ai123;FreeChatGPT;FreeChatGPT - ChatGPT 4 Chinese - ChatGTP;1.0.1;7478;;;;https://marketplace.visualstudio.com/items?itemName=Ai123.FreeChatGPT
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;AiCodeBoost;aicodeboost;AiCodeBoost;1.4.0;12;;;;https://marketplace.visualstudio.com/items?itemName=AiCodeBoost.aicodeboost
Tag;claude;VSCode;Microsoft.VisualStudio.Code;AiCodeBoost;aicodeboost;AiCodeBoost;1.4.0;12;;;;https://marketplace.visualstudio.com/items?itemName=AiCodeBoost.aicodeboost
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AiCodeBoost;aicodeboost;AiCodeBoost;1.4.0;12;;;;https://marketplace.visualstudio.com/items?itemName=AiCodeBoost.aicodeboost
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AiCopilot;ai-copilot;Ai Copilot - powered by GPT-4;0.1.0;2163;3,666666746;3;;https://marketplace.visualstudio.com/items?itemName=AiCopilot.ai-copilot
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;AiCopilot;ai-copilot;Ai Copilot - powered by GPT-4;0.1.0;2163;3,666666746;3;;https://marketplace.visualstudio.com/items?itemName=AiCopilot.ai-copilot
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AiCopilot;ai-copilot;Ai Copilot - powered by GPT-4;0.1.0;2163;3,666666746;3;;https://marketplace.visualstudio.com/items?itemName=AiCopilot.ai-copilot
Tag;openai;VSCode;Microsoft.VisualStudio.Code;AiCopilot;ai-copilot;Ai Copilot - powered by GPT-4;0.1.0;2163;3,666666746;3;;https://marketplace.visualstudio.com/items?itemName=AiCopilot.ai-copilot
Category;AI;VSCode;Microsoft.VisualStudio.Code;AiHyperdomain123;aihyperdomain;Aivi Code - AI自动写代码;1.0.20;84;;;;https://marketplace.visualstudio.com/items?itemName=AiHyperdomain123.aihyperdomain
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AiHyperdomain123;aihyperdomain;Aivi Code - AI自动写代码;1.0.20;84;;;;https://marketplace.visualstudio.com/items?itemName=AiHyperdomain123.aihyperdomain
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;AiHyperdomain123;aihyperdomain;Aivi Code - AI自动写代码;1.0.20;84;;;;https://marketplace.visualstudio.com/items?itemName=AiHyperdomain123.aihyperdomain
Tag;claude;VSCode;Microsoft.VisualStudio.Code;AiHyperdomain123;aihyperdomain;Aivi Code - AI自动写代码;1.0.20;84;;;;https://marketplace.visualstudio.com/items?itemName=AiHyperdomain123.aihyperdomain
Tag;llama;VSCode;Microsoft.VisualStudio.Code;AiHyperdomain123;aihyperdomain;Aivi Code - AI自动写代码;1.0.20;84;;;;https://marketplace.visualstudio.com/items?itemName=AiHyperdomain123.aihyperdomain
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Aincvy;fauxpilotaincvy;Fauxpilot - Aincvy;10.0.2;199;;;;https://marketplace.visualstudio.com/items?itemName=Aincvy.fauxpilotaincvy
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Ainity;SmartAICoder;AI Smart Coder: AI-Generated Unit Tests, Code Review, Documentation, and Error Fix with ChatGPT;0.0.8;42062;3,75;4;;https://marketplace.visualstudio.com/items?itemName=Ainity.SmartAICoder
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Ainity;SmartAICoder;AI Smart Coder: AI-Generated Unit Tests, Code Review, Documentation, and Error Fix with ChatGPT;0.0.8;42068;3,75;4;;https://marketplace.visualstudio.com/items?itemName=Ainity.SmartAICoder
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Ainity;SmartAICoder;AI Smart Coder: AI-Generated Unit Tests, Code Review, Documentation, and Error Fix with ChatGPT;0.0.8;42068;3,75;4;;https://marketplace.visualstudio.com/items?itemName=Ainity.SmartAICoder
Category;AI;VSCode;Microsoft.VisualStudio.Code;Aiomorphic;fastpaste;FastPaste;1.2.0;97;5;1;;https://marketplace.visualstudio.com/items?itemName=Aiomorphic.fastpaste
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AirOps;airops-data-sidekick;AirOps;0.3.1;38385;5;1;;https://marketplace.visualstudio.com/items?itemName=AirOps.airops-data-sidekick
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;AirOps;airops-data-sidekick;AirOps;0.3.1;38385;5;1;;https://marketplace.visualstudio.com/items?itemName=AirOps.airops-data-sidekick
Tag;ai;VSCode;Microsoft.VisualStudio.Code;AirflowsDataPlatform;airflows;Airflows;1.0.4;20;5;1;;https://marketplace.visualstudio.com/items?itemName=AirflowsDataPlatform.airflows
Tag;llm;VSCode;Microsoft.VisualStudio.Code;AirflowsDataPlatform;airflows;Airflows;1.0.4;20;5;1;;https://marketplace.visualstudio.com/items?itemName=AirflowsDataPlatform.airflows
